Flight_Number,Departure_Airport,Arrival_Airport,Flight_Date,Flight_Time,Booking_Date,Booking_Channel,Passenger_ID,Age,Travel_Class,Ticket_Price,Fare_Class,Payment_Method,Flight_Month,Date,GDP_Growth_Rate,Inflation_Rate,Unemployment_Rate,Month,Holiday_Name,Holiday_Date,Holiday_Type,Holiday_Indicator,Weather_Condition,Temperature,Wind_Speed,Precipitation,Departure_Delay,Cancellation,Competitor_Price,Booking_Lead_Time,Airline,Flight_Date_Numeric,Booking_Date_Numeric,Flight_Time_Minutes,Holiday_Date_Numeric
EA505,LAX,SFO,2023-03-30,01:52:00,2023-03-16,Travel Agency,3064,36,First Class,1144.71,Discount,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-30,Non-Holiday,0,Storm,30.17,10.36,24.99,213,0,209.1,14,Emirates,88,170,112,88
DA404,JFK,SEA,2023-11-24,00:38:00,2023-09-24,Online,3535,18,Economy,249.14,Discount,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-24,Non-Holiday,0,Fog,6.5,15.7,3.61,120,0,689.72,61,Delta Airlines,327,362,38,327
AA100,LAX,LAS,2023-03-26,19:44:00,2022-12-26,Travel Agency,1050,51,Business,994.84,Discount,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-26,Non-Holiday,0,Fog,0.82,0.5,10.92,161,0,398.66,90,American Airlines,84,90,1184,84
DA404,LAX,LAS,2023-11-04,09:44:00,2023-08-16,Phone,1957,33,Business,346.17,Regular,Miles,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-04,Non-Holiday,0,Snow,20.95,12.62,2.25,182,0,169.36,80,Delta Airlines,307,323,584,307
BA202,DFW,LAS,2023-06-10,13:32:00,2023-04-21,Online,4256,67,Business,673.64,Premium,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-10,Non-Holiday,0,Fog,-9.27,10.26,9.22,231,0,973.28,50,British Airways,160,206,812,160
DA404,LAX,LAS,2023-11-10,02:10:00,2023-09-04,Online,2716,61,Business,776.71,Discount,Debit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-10,Non-Holiday,0,Snow,-7.7,13.89,22.55,143,0,1076.96,67,Delta Airlines,313,342,130,313
AA100,DEN,ATL,2023-04-07,16:57:00,2023-02-15,Travel Agency,3164,59,Business,230.68,Regular,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-07,Non-Holiday,0,Fog,7.85,12.46,8.05,45,0,619.94,51,American Airlines,96,141,1017,96
CA303,ORD,ATL,2023-05-16,15:40:00,2023-04-23,Online,2491,50,Business,639.69,Premium,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-16,Non-Holiday,0,Rain,1.43,17.69,25.99,2,0,859.45,23,Air Canada,135,208,940,135
DA404,LAX,SEA,2023-02-19,07:45:00,2022-11-15,Online,2019,39,Business,1129.59,Discount,Credit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-19,Non-Holiday,0,Rain,-5.72,8.99,11.1,78,0,731.65,96,Delta Airlines,49,49,465,49
DA404,DEN,SFO,2023-04-19,22:41:00,2023-04-04,Online,3438,49,Economy,117.75,Regular,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-19,Non-Holiday,0,Fog,-2.27,14.35,38.72,132,0,1305.75,15,Delta Airlines,108,189,1361,108
CA303,DEN,LAS,2023-04-25,00:07:00,2023-03-20,Online,486,29,Business,520.38,Regular,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-25,Non-Holiday,0,Clear,29.69,12.62,38.34,66,0,334.69,36,Air Canada,114,174,7,114
BA202,DFW,ATL,2023-01-02,17:35:00,2022-10-28,Travel Agency,2297,64,Economy,377.75,Premium,Credit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-02,Non-Holiday,0,Rain,-8.29,7.3,32.96,33,0,945.29,66,British Airways,1,31,1055,1
AA100,LAX,SEA,2023-05-23,01:51:00,2023-04-04,Travel Agency,814,21,Business,551.48,Discount,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-23,Non-Holiday,0,Clear,5.76,14.46,43.57,161,0,806.13,49,American Airlines,142,189,111,142
EA505,DFW,SEA,2023-02-07,13:14:00,2023-01-24,Phone,4799,43,First Class,640.91,Regular,Debit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-07,Non-Holiday,0,Rain,21.68,4.35,12.18,189,0,214.29,14,Emirates,37,119,794,37
EA505,JFK,LAS,2023-03-27,08:55:00,2023-01-20,Online,879,61,Economy,1079.13,Premium,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-27,Non-Holiday,0,Clear,-7.73,10.03,1.08,146,0,859.93,66,Emirates,85,115,535,85
BA202,ORD,LAS,2023-03-26,13:22:00,2023-01-31,Phone,1894,43,First Class,924.7,Regular,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-26,Non-Holiday,0,Snow,-0.68,19.57,33.31,199,0,181.29,54,British Airways,84,126,802,84
CA303,DEN,LAS,2023-06-02,06:49:00,2023-05-15,Travel Agency,722,21,Economy,397.6,Discount,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-02,Non-Holiday,0,Fog,-2.26,2.96,3.12,18,0,737.12,18,Air Canada,152,230,409,152
EA505,LAX,LAS,2023-02-04,21:36:00,2023-01-25,Phone,4434,63,Economy,156.39,Regular,Credit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-04,Non-Holiday,0,Rain,20.62,4.88,11.28,143,0,99.45,10,Emirates,34,120,1296,34
EA505,ORD,SFO,2023-11-28,22:12:00,2023-10-31,Phone,2285,49,First Class,1226.35,Premium,Miles,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-28,Non-Holiday,0,Rain,24.61,13.04,42.45,15,0,228.86,28,Emirates,331,399,1332,331
BA202,JFK,ATL,2023-07-04,05:26:00,2023-04-20,Travel Agency,3204,22,Business,836.29,Premium,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-04,Non-Holiday,0,Clear,-6.15,17.45,11.83,6,0,868.85,75,British Airways,184,205,326,184
DA404,DEN,SEA,2023-04-13,07:11:00,2023-03-11,Travel Agency,4791,61,Business,209.08,Discount,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-13,Non-Holiday,0,Clear,4.45,1.47,4.67,129,0,222.74,33,Delta Airlines,102,165,431,102
BA202,DFW,SFO,2023-05-01,13:02:00,2023-03-08,Travel Agency,2657,32,Business,1242.97,Premium,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,Independence Day,2023-05-01,Cultural Event,1,Clear,12.02,7.59,49.28,82,0,1014.54,54,British Airways,120,162,782,120
EA505,DFW,LAS,2023-03-28,19:10:00,2023-02-25,Phone,2552,28,Business,480.26,Premium,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-28,Non-Holiday,0,Snow,29.16,18.67,16.4,222,0,665.32,31,Emirates,86,151,1150,86
CA303,DFW,LAS,2023-06-28,02:20:00,2023-06-01,Travel Agency,848,30,First Class,1362.25,Premium,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-28,Non-Holiday,0,Snow,-0.49,16.07,1.9,49,0,857.45,27,Air Canada,178,247,140,178
DA404,JFK,SFO,2023-05-22,12:46:00,2023-04-28,Travel Agency,2605,35,First Class,1255.49,Regular,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-22,Non-Holiday,0,Fog,-7.55,17.99,13.86,98,0,918.36,24,Delta Airlines,141,213,766,141
CA303,JFK,ATL,2023-01-04,04:59:00,2022-10-04,Phone,2952,25,Economy,199.15,Regular,Debit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-04,Non-Holiday,0,Fog,7.34,7.21,24.63,71,0,222.22,92,Air Canada,3,7,299,3
CA303,JFK,MIA,2023-01-13,13:20:00,2022-12-14,Online,4963,33,Business,954.43,Discount,Credit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-13,Non-Holiday,0,Storm,11.13,8.8,32.1,180,0,428.93,30,Air Canada,12,78,800,12
DA404,LAX,SFO,2023-06-05,13:09:00,2023-04-30,Phone,1765,26,Business,640.25,Premium,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-05,Non-Holiday,0,Rain,13.07,12.92,41.76,100,0,441.94,36,Delta Airlines,155,215,789,155
BA202,DFW,SFO,2023-07-09,09:22:00,2023-07-05,Travel Agency,543,38,Business,540.6,Regular,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-09,Non-Holiday,0,Storm,11.22,0.03,24.93,87,0,818.56,4,British Airways,189,281,562,189
EA505,DFW,SFO,2023-04-23,07:52:00,2023-02-19,Phone,2776,41,First Class,1350.58,Regular,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-23,Non-Holiday,0,Fog,-4.29,13.5,4.46,36,0,1036.28,63,Emirates,112,145,472,112
BA202,JFK,SFO,2023-05-26,00:48:00,2023-03-25,Travel Agency,2090,37,Economy,189.55,Premium,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Clear,-0.81,0.01,25.22,18,0,210.24,62,British Airways,145,179,48,145
DA404,DEN,SEA,2023-10-24,05:56:00,2023-10-10,Travel Agency,1931,45,Economy,370.27,Discount,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-24,Non-Holiday,0,Rain,19.38,11.5,37.34,154,0,347.13,14,Delta Airlines,296,378,356,296
CA303,ORD,ATL,2023-01-30,23:59:00,2022-10-26,Online,1217,30,Business,525.13,Premium,Credit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-30,Non-Holiday,0,Storm,19.0,2.63,31.35,27,0,538.92,96,Air Canada,29,29,1439,29
DA404,LAX,LAS,2023-03-16,16:43:00,2023-03-07,Travel Agency,3086,63,Business,220.94,Discount,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-16,Non-Holiday,0,Rain,18.94,11.3,21.59,81,0,512.16,9,Delta Airlines,74,161,1003,74
DA404,DEN,SEA,2023-12-01,20:44:00,2023-11-04,Travel Agency,1063,33,First Class,923.64,Regular,Debit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,Independence Day,2023-12-01,Cultural Event,1,Rain,12.11,9.28,42.78,168,0,300.52,27,Delta Airlines,334,403,1244,334
CA303,JFK,SFO,2023-11-30,13:10:00,2023-11-17,Phone,2423,27,Economy,449.51,Regular,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-30,Non-Holiday,0,Fog,31.09,14.34,7.29,40,0,447.02,13,Air Canada,333,416,790,333
DA404,DFW,SEA,2023-10-06,23:40:00,2023-08-17,Travel Agency,2406,52,Business,821.26,Discount,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-06,Non-Holiday,0,Fog,0.56,3.87,30.86,107,0,912.62,50,Delta Airlines,278,324,1420,278
CA303,DFW,MIA,2023-05-03,17:15:00,2023-02-26,Phone,1517,55,Business,1293.05,Discount,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-03,Non-Holiday,0,Snow,-5.89,2.21,0.25,83,0,1024.03,66,Air Canada,122,152,1035,122
EA505,LAX,ATL,2023-07-30,16:10:00,2023-06-05,Online,3507,56,First Class,162.55,Discount,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-30,Non-Holiday,0,Clear,2.39,10.35,42.24,29,0,1046.16,55,Emirates,210,251,970,210
BA202,DEN,ATL,2023-07-01,21:40:00,2023-04-06,Online,4278,28,Business,159.12,Premium,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,Christmas,2023-07-01,Public Holiday,1,Clear,6.28,4.1,14.39,91,0,1350.03,86,British Airways,181,191,1300,181
EA505,DEN,ATL,2023-01-04,15:56:00,2022-09-30,Phone,1883,69,Business,446.06,Regular,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-04,Non-Holiday,0,Clear,-1.27,19.35,0.68,80,0,88.92,96,Emirates,3,3,956,3
CA303,DEN,MIA,2023-12-24,09:37:00,2023-10-30,Travel Agency,2013,37,First Class,356.05,Discount,Debit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-24,Non-Holiday,0,Snow,0.28,12.77,13.34,137,0,852.33,55,Air Canada,357,398,577,357
AA100,LAX,LAS,2023-08-12,12:32:00,2023-08-04,Travel Agency,3664,25,Economy,575.63,Premium,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-12,Non-Holiday,0,Clear,38.06,3.29,27.1,142,0,709.88,8,American Airlines,223,311,752,223
DA404,LAX,ATL,2023-09-19,12:43:00,2023-08-10,Phone,414,66,Economy,592.65,Regular,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-19,Non-Holiday,0,Snow,13.07,11.47,27.06,193,0,614.43,40,Delta Airlines,261,317,763,261
BA202,JFK,ATL,2023-08-08,09:22:00,2023-05-26,Travel Agency,994,39,First Class,408.59,Premium,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-08,Non-Holiday,0,Storm,-6.19,7.99,20.72,135,0,1329.74,74,British Airways,219,241,562,219
AA100,DEN,LAS,2023-01-12,14:34:00,2022-10-31,Phone,4511,50,Business,756.98,Regular,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-12,Non-Holiday,0,Snow,28.73,7.12,26.63,159,0,460.53,73,American Airlines,11,34,874,11
AA100,DFW,ATL,2023-10-04,20:26:00,2023-07-20,Phone,3931,33,Business,1112.3,Premium,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-04,Non-Holiday,0,Storm,33.47,19.01,17.4,36,0,762.79,76,American Airlines,276,296,1226,276
EA505,ORD,SEA,2023-08-31,05:43:00,2023-08-05,Phone,586,62,Business,177.03,Regular,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-31,Non-Holiday,0,Fog,35.33,14.87,3.18,162,0,1178.2,26,Emirates,242,312,343,242
EA505,LAX,SFO,2023-05-15,02:51:00,2023-05-07,Online,3918,49,Economy,514.15,Premium,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-15,Non-Holiday,0,Snow,13.64,12.85,44.09,110,0,1303.17,8,Emirates,134,222,171,134
CA303,JFK,LAS,2023-11-30,15:39:00,2023-09-04,Phone,3353,47,First Class,1465.6,Discount,Debit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-30,Non-Holiday,0,Rain,2.05,18.34,19.64,48,1,847.81,87,Air Canada,333,342,939,333
BA202,LAX,SEA,2023-12-27,19:15:00,2023-10-23,Phone,1378,49,Business,569.87,Premium,Credit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-27,Non-Holiday,0,Fog,27.52,18.54,8.56,199,0,1287.87,65,British Airways,360,391,1155,360
DA404,DEN,ATL,2023-03-29,13:28:00,2023-02-12,Travel Agency,4417,51,Business,1460.3,Premium,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-29,Non-Holiday,0,Snow,38.46,18.09,27.57,223,0,153.77,45,Delta Airlines,87,138,808,87
AA100,DEN,LAS,2023-10-14,02:11:00,2023-09-25,Online,2627,62,First Class,255.49,Premium,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-14,Non-Holiday,0,Rain,23.99,14.11,25.82,91,0,803.5,19,American Airlines,286,363,131,286
EA505,JFK,MIA,2023-07-21,07:53:00,2023-06-14,Online,4883,57,Economy,450.87,Premium,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-21,Non-Holiday,0,Storm,-9.59,2.88,46.5,123,0,965.55,37,Emirates,201,260,473,201
CA303,DFW,LAS,2023-10-17,20:11:00,2023-09-26,Travel Agency,2385,69,First Class,1438.74,Discount,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-17,Non-Holiday,0,Storm,-0.83,2.28,8.05,113,0,294.9,21,Air Canada,289,364,1211,289
CA303,DFW,MIA,2023-03-17,20:47:00,2023-03-14,Phone,4906,33,Economy,910.11,Discount,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-17,Non-Holiday,0,Clear,37.1,13.65,42.41,226,0,750.18,3,Air Canada,75,168,1247,75
CA303,LAX,LAS,2023-07-21,10:34:00,2023-06-10,Travel Agency,4198,55,First Class,1283.58,Discount,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-21,Non-Holiday,0,Storm,-4.84,5.48,0.29,91,0,115.39,41,Air Canada,201,256,634,201
DA404,LAX,SEA,2023-03-30,07:18:00,2023-03-17,Online,3458,49,First Class,168.2,Premium,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-30,Non-Holiday,0,Clear,31.55,11.12,29.27,30,0,136.4,13,Delta Airlines,88,171,438,88
DA404,LAX,SEA,2023-04-21,21:58:00,2023-02-03,Online,4744,44,Economy,568.22,Regular,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-21,Non-Holiday,0,Fog,2.55,9.09,34.93,13,0,1245.49,77,Delta Airlines,110,129,1318,110
DA404,ORD,MIA,2023-05-15,07:02:00,2023-03-25,Online,230,52,Business,703.59,Regular,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-15,Non-Holiday,0,Clear,6.15,0.05,24.43,197,0,257.71,51,Delta Airlines,134,179,422,134
AA100,DEN,SFO,2023-12-27,10:09:00,2023-11-14,Travel Agency,3681,49,Economy,884.0,Discount,Credit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-27,Non-Holiday,0,Rain,-4.13,13.83,12.31,6,1,1083.1,43,American Airlines,360,413,609,360
AA100,LAX,ATL,2023-08-20,21:07:00,2023-08-18,Online,3948,49,Economy,1369.58,Regular,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-20,Non-Holiday,0,Storm,34.17,15.34,27.11,125,0,1126.84,2,American Airlines,231,325,1267,231
DA404,DFW,ATL,2023-06-29,01:52:00,2023-06-24,Online,3566,50,First Class,1195.2,Premium,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-29,Non-Holiday,0,Snow,-2.61,7.97,43.17,173,0,825.81,5,Delta Airlines,179,270,112,179
AA100,ORD,LAS,2023-07-15,05:10:00,2023-04-26,Travel Agency,2520,63,First Class,779.16,Regular,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-15,Non-Holiday,0,Rain,29.6,7.28,36.06,196,0,1224.48,80,American Airlines,195,211,310,195
CA303,DFW,SEA,2023-08-26,10:13:00,2023-06-30,Online,2967,45,Business,1374.85,Regular,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-26,Non-Holiday,0,Storm,7.08,3.17,30.82,48,0,608.42,57,Air Canada,237,276,613,237
DA404,ORD,LAS,2023-10-04,08:48:00,2023-07-08,Online,3109,47,Business,677.64,Discount,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-04,Non-Holiday,0,Storm,3.39,13.72,34.83,151,0,1352.55,88,Delta Airlines,276,284,528,276
EA505,DEN,LAS,2023-11-21,15:25:00,2023-08-18,Online,4348,27,First Class,1197.96,Premium,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-21,Non-Holiday,0,Snow,30.31,13.07,40.51,112,0,1343.22,95,Emirates,324,325,925,324
BA202,DFW,SFO,2023-04-22,13:31:00,2023-03-09,Travel Agency,4896,58,Business,1246.77,Regular,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Clear,-4.79,9.75,13.56,106,0,1378.15,44,British Airways,111,163,811,111
DA404,JFK,SEA,2023-11-24,00:38:00,2023-09-24,Online,3535,18,Economy,249.14,Discount,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-24,Non-Holiday,0,Snow,26.08,18.2,45.1,27,0,689.72,61,Delta Airlines,327,362,38,327
DA404,DEN,LAS,2023-08-04,01:15:00,2023-04-29,Travel Agency,2861,26,Economy,1372.4,Premium,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-04,Non-Holiday,0,Rain,3.18,1.13,38.73,192,0,84.08,97,Delta Airlines,215,214,75,215
CA303,DEN,ATL,2023-10-29,15:34:00,2023-08-03,Online,3580,60,First Class,1240.08,Regular,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-29,Non-Holiday,0,Rain,33.15,6.93,32.37,176,0,266.85,87,Air Canada,301,310,934,301
EA505,DEN,MIA,2023-06-05,22:24:00,2023-05-11,Travel Agency,18,49,Business,1208.71,Regular,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-05,Non-Holiday,0,Storm,30.61,1.0,47.85,238,0,436.32,25,Emirates,155,226,1344,155
EA505,LAX,SEA,2023-11-04,12:11:00,2023-09-27,Phone,2006,30,Business,882.56,Regular,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-04,Non-Holiday,0,Storm,-2.74,0.6,19.9,165,0,641.52,38,Emirates,307,365,731,307
EA505,DEN,SEA,2023-08-04,07:33:00,2023-06-16,Online,4781,47,First Class,527.96,Premium,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-04,Non-Holiday,0,Fog,-6.34,14.35,40.74,162,0,528.0,49,Emirates,215,262,453,215
CA303,LAX,ATL,2023-03-18,16:41:00,2023-01-25,Phone,2070,67,First Class,266.89,Discount,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-18,Non-Holiday,0,Storm,36.5,17.59,28.92,225,0,1070.92,52,Air Canada,76,120,1001,76
DA404,LAX,SFO,2023-12-15,15:39:00,2023-12-03,Online,50,62,First Class,263.68,Premium,Debit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-15,Non-Holiday,0,Snow,1.19,11.51,25.52,226,0,1109.94,12,Delta Airlines,348,432,939,348
EA505,DFW,MIA,2023-02-07,03:51:00,2023-01-29,Online,4787,28,Economy,644.46,Discount,Miles,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-07,Non-Holiday,0,Clear,16.48,17.22,49.19,158,0,1022.76,9,Emirates,37,124,231,37
CA303,LAX,SFO,2023-06-09,18:35:00,2023-04-09,Phone,2843,38,Business,348.46,Discount,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-09,Non-Holiday,0,Clear,20.01,12.51,17.31,10,0,1291.88,61,Air Canada,159,194,1115,159
CA303,ORD,LAS,2023-05-22,15:34:00,2023-03-26,Phone,1015,25,Economy,1292.44,Regular,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-22,Non-Holiday,0,Snow,9.21,0.87,36.83,160,0,941.54,57,Air Canada,141,180,934,141
EA505,LAX,MIA,2023-03-30,23:53:00,2023-03-18,Phone,2220,25,First Class,191.84,Regular,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-30,Non-Holiday,0,Fog,33.35,4.76,7.22,202,0,705.8,12,Emirates,88,172,1433,88
EA505,DFW,SEA,2023-01-03,13:02:00,2022-12-04,Travel Agency,1285,43,Business,1238.05,Premium,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-03,Non-Holiday,0,Storm,22.03,11.05,29.65,229,0,1128.23,30,Emirates,2,68,782,2
DA404,DFW,SEA,2023-11-18,07:17:00,2023-09-27,Online,2791,37,Business,1382.21,Discount,Miles,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-18,Non-Holiday,0,Clear,1.37,16.75,12.06,98,0,996.6,52,Delta Airlines,321,365,437,321
EA505,LAX,ATL,2023-07-16,07:38:00,2023-04-26,Travel Agency,142,36,Economy,955.2,Discount,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-16,Non-Holiday,0,Storm,7.02,13.0,43.35,121,0,588.65,81,Emirates,196,211,458,196
BA202,DEN,SFO,2023-08-07,14:52:00,2023-07-03,Travel Agency,1313,21,Economy,588.38,Premium,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-07,Non-Holiday,0,Clear,20.5,1.94,17.49,123,0,281.24,35,British Airways,218,279,892,218
BA202,DFW,ATL,2023-02-11,10:49:00,2023-02-10,Online,1059,38,Business,247.55,Discount,Credit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-11,Non-Holiday,0,Clear,36.55,10.01,33.39,112,0,492.9,1,British Airways,41,136,649,41
AA100,DFW,ATL,2023-08-31,13:35:00,2023-06-17,Online,3111,40,Business,349.9,Discount,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-31,Non-Holiday,0,Fog,30.27,18.12,20.5,184,0,823.95,75,American Airlines,242,263,815,242
DA404,JFK,LAS,2023-03-05,10:22:00,2023-02-22,Travel Agency,3732,56,Business,137.07,Discount,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-05,Non-Holiday,0,Fog,7.57,2.79,30.58,48,0,1077.98,11,Delta Airlines,63,148,622,63
EA505,ORD,SFO,2023-10-03,00:41:00,2023-08-29,Online,2838,21,Economy,1033.87,Discount,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-03,Non-Holiday,0,Clear,19.15,4.83,18.82,126,0,86.17,35,Emirates,275,336,41,275
AA100,DFW,LAS,2023-05-30,23:01:00,2023-05-27,Online,3694,52,Economy,257.54,Premium,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-30,Non-Holiday,0,Rain,17.35,15.06,33.52,225,0,1120.85,3,American Airlines,149,242,1381,149
CA303,JFK,SFO,2023-05-26,17:09:00,2023-03-08,Phone,1470,61,Business,243.72,Premium,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Snow,37.81,12.66,36.39,89,0,381.68,79,Air Canada,145,162,1029,145
